model_name,model_family,company_creator,official_website,model_category,release_date,input_modalities,output_modalities,context_window,open_weights_status,license,huggingface_url,github_url,logo_url,description,quality_score
Kronos-small,Kronos,NeoQuasar,https://huggingface.co/NeoQuasar/Kronos-small,time-series-forecasting,2025-06-30,text,text,,Open-weight,,https://huggingface.co/NeoQuasar/Kronos-small,,,"Kronos-small is a high-performance open-weight AI model developed by NeoQuasar, optimized for time-series-forecasting applications and production workflows.",80
gemma-4-E4B-it-MLX-8bit,gemma,lmstudio-community,https://huggingface.co/lmstudio-community/gemma-4-E4B-it-MLX-8bit,any-to-any,2026-04-03,text,text,,Open-weight,,https://huggingface.co/lmstudio-community/gemma-4-E4B-it-MLX-8bit,,,"gemma-4-E4B-it-MLX-8bit is a high-performance open-weight AI model developed by lmstudio-community, optimized for any-to-any applications and production workflows.",80
ms-marco-MiniLM-L-6-v2,ms,Xenova,https://huggingface.co/Xenova/ms-marco-MiniLM-L-6-v2,text-classification,2024-01-04,text,text,,Open-weight,,https://huggingface.co/Xenova/ms-marco-MiniLM-L-6-v2,,,"ms-marco-MiniLM-L-6-v2 is a high-performance open-weight AI model developed by Xenova, optimized for text-classification applications and production workflows.",80
gemma-4-E4B-it-MLX-5bit,gemma,lmstudio-community,https://huggingface.co/lmstudio-community/gemma-4-E4B-it-MLX-5bit,any-to-any,2026-04-03,text,text,,Open-weight,,https://huggingface.co/lmstudio-community/gemma-4-E4B-it-MLX-5bit,,,"gemma-4-E4B-it-MLX-5bit is a high-performance open-weight AI model developed by lmstudio-community, optimized for any-to-any applications and production workflows.",80
gemma-4-E4B-it-MLX-6bit,gemma,lmstudio-community,https://huggingface.co/lmstudio-community/gemma-4-E4B-it-MLX-6bit,any-to-any,2026-04-03,text,text,,Open-weight,,https://huggingface.co/lmstudio-community/gemma-4-E4B-it-MLX-6bit,,,"gemma-4-E4B-it-MLX-6bit is a high-performance open-weight AI model developed by lmstudio-community, optimized for any-to-any applications and production workflows.",80
Qwen3-Reranker-0.6B,Qwen3,Qwen,https://huggingface.co/Qwen/Qwen3-Reranker-0.6B,text-ranking,2025-05-29,text,text,,Open-weight,,https://huggingface.co/Qwen/Qwen3-Reranker-0.6B,,,"Qwen3-Reranker-0.6B is a high-performance open-weight AI model developed by Qwen, optimized for text-ranking applications and production workflows.",80
robertuito-sentiment-analysis,robertuito,pysentimiento,https://huggingface.co/pysentimiento/robertuito-sentiment-analysis,text-classification,2022-03-02,text,text,,Open-weight,,https://huggingface.co/pysentimiento/robertuito-sentiment-analysis,,,"robertuito-sentiment-analysis is a high-performance open-weight AI model developed by pysentimiento, optimized for text-classification applications and production workflows.",80
wavlm-large,wavlm,microsoft,https://huggingface.co/microsoft/wavlm-large,feature-extraction,2022-03-02,text,text,,Open-weight,,https://huggingface.co/microsoft/wavlm-large,,,"wavlm-large is a high-performance open-weight AI model developed by microsoft, optimized for feature-extraction applications and production workflows.",80
gemma-4-E2B-it-litert-lm,gemma,litert-community,https://huggingface.co/litert-community/gemma-4-E2B-it-litert-lm,General ML,2026-03-25,text,text,,Open-weight,,https://huggingface.co/litert-community/gemma-4-E2B-it-litert-lm,,,"gemma-4-E2B-it-litert-lm is a high-performance open-weight AI model developed by litert-community, optimized for General ML applications and production workflows.",80
clap-htsat-unfused,clap,laion,https://huggingface.co/laion/clap-htsat-unfused,feature-extraction,2023-02-16,text,text,,Open-weight,,https://huggingface.co/laion/clap-htsat-unfused,,,"clap-htsat-unfused is a high-performance open-weight AI model developed by laion, optimized for feature-extraction applications and production workflows.",80
Llama-3.2-1B,Llama,meta-llama,https://huggingface.co/meta-llama/Llama-3.2-1B,text-generation,2024-09-18,text,text,,Open-weight,,https://huggingface.co/meta-llama/Llama-3.2-1B,,,"Llama-3.2-1B is a high-performance open-weight AI model developed by meta-llama, optimized for text-generation applications and production workflows.",80
wav2vec2-xls-r-300m-bengali,wav2vec2,arijitx,https://huggingface.co/arijitx/wav2vec2-xls-r-300m-bengali,automatic-speech-recognition,2022-03-02,text,text,,Open-weight,,https://huggingface.co/arijitx/wav2vec2-xls-r-300m-bengali,,,"wav2vec2-xls-r-300m-bengali is a high-performance open-weight AI model developed by arijitx, optimized for automatic-speech-recognition applications and production workflows.",80
distilbert-base-multilingual-cased-sentiments-student,distilbert,lxyuan,https://huggingface.co/lxyuan/distilbert-base-multilingual-cased-sentiments-student,text-classification,2023-05-05,text,text,,Open-weight,,https://huggingface.co/lxyuan/distilbert-base-multilingual-cased-sentiments-student,,,"distilbert-base-multilingual-cased-sentiments-student is a high-performance open-weight AI model developed by lxyuan, optimized for text-classification applications and production workflows.",80
Qwen2-VL-7B-Instruct,Qwen2,Qwen,https://huggingface.co/Qwen/Qwen2-VL-7B-Instruct,image-text-to-text,2024-08-28,text,text,,Open-weight,,https://huggingface.co/Qwen/Qwen2-VL-7B-Instruct,,,"Qwen2-VL-7B-Instruct is a high-performance open-weight AI model developed by Qwen, optimized for image-text-to-text applications and production workflows.",80
bge-small-en-v1.5-onnx-Q,bge,Qdrant,https://huggingface.co/Qdrant/bge-small-en-v1.5-onnx-Q,sentence-similarity,2024-01-15,text,text,,Open-weight,,https://huggingface.co/Qdrant/bge-small-en-v1.5-onnx-Q,,,"bge-small-en-v1.5-onnx-Q is a high-performance open-weight AI model developed by Qdrant, optimized for sentence-similarity applications and production workflows.",80
Bonsai-27B-mlx-1bit,Bonsai,prism-ml,https://huggingface.co/prism-ml/Bonsai-27B-mlx-1bit,text-generation,2026-07-04,text,text,,Open-weight,,https://huggingface.co/prism-ml/Bonsai-27B-mlx-1bit,,,"Bonsai-27B-mlx-1bit is a high-performance open-weight AI model developed by prism-ml, optimized for text-generation applications and production workflows.",80
table-transformer-structure-recognition,table,microsoft,https://huggingface.co/microsoft/table-transformer-structure-recognition,object-detection,2022-10-14,text,text,,Open-weight,,https://huggingface.co/microsoft/table-transformer-structure-recognition,,,"table-transformer-structure-recognition is a high-performance open-weight AI model developed by microsoft, optimized for object-detection applications and production workflows.",80
llama-nemotron-rerank-1b-v2,llama,nvidia,https://huggingface.co/nvidia/llama-nemotron-rerank-1b-v2,text-ranking,2025-10-16,text,text,,Open-weight,,https://huggingface.co/nvidia/llama-nemotron-rerank-1b-v2,,,"llama-nemotron-rerank-1b-v2 is a high-performance open-weight AI model developed by nvidia, optimized for text-ranking applications and production workflows.",80
jina-reranker-v2-base-multilingual,jina,jinaai,https://huggingface.co/jinaai/jina-reranker-v2-base-multilingual,text-ranking,2024-06-19,text,text,,Open-weight,,https://huggingface.co/jinaai/jina-reranker-v2-base-multilingual,,,"jina-reranker-v2-base-multilingual is a high-performance open-weight AI model developed by jinaai, optimized for text-ranking applications and production workflows.",80
Ternary-Bonsai-27B-mlx-2bit,Ternary,prism-ml,https://huggingface.co/prism-ml/Ternary-Bonsai-27B-mlx-2bit,text-generation,2026-07-04,text,text,,Open-weight,,https://huggingface.co/prism-ml/Ternary-Bonsai-27B-mlx-2bit,,,"Ternary-Bonsai-27B-mlx-2bit is a high-performance open-weight AI model developed by prism-ml, optimized for text-generation applications and production workflows.",80
vit_small_patch14_dinov2.lvd142m,vit_small_patch14_dinov2.lvd142m,timm,https://huggingface.co/timm/vit_small_patch14_dinov2.lvd142m,image-feature-extraction,2023-05-09,text,text,,Open-weight,,https://huggingface.co/timm/vit_small_patch14_dinov2.lvd142m,,,"vit_small_patch14_dinov2.lvd142m is a high-performance open-weight AI model developed by timm, optimized for image-feature-extraction applications and production workflows.",80
Qwen3.6-35B-A3B-Uncensored-HauhauCS-Aggressive,Qwen3.6,HauhauCS,https://huggingface.co/HauhauCS/Qwen3.6-35B-A3B-Uncensored-HauhauCS-Aggressive,image-text-to-text,2026-04-17,text,text,,Open-weight,,https://huggingface.co/HauhauCS/Qwen3.6-35B-A3B-Uncensored-HauhauCS-Aggressive,,,"Qwen3.6-35B-A3B-Uncensored-HauhauCS-Aggressive is a high-performance open-weight AI model developed by HauhauCS, optimized for image-text-to-text applications and production workflows.",80
gpt2-large,gpt2,openai-community,https://huggingface.co/openai-community/gpt2-large,text-generation,2022-03-02,text,text,,Open-weight,,https://huggingface.co/openai-community/gpt2-large,,,"gpt2-large is a high-performance open-weight AI model developed by openai-community, optimized for text-generation applications and production workflows.",80
manga-ocr-base,manga,kha-white,https://huggingface.co/kha-white/manga-ocr-base,image-to-text,2022-03-02,text,text,,Open-weight,,https://huggingface.co/kha-white/manga-ocr-base,,,"manga-ocr-base is a high-performance open-weight AI model developed by kha-white, optimized for image-to-text applications and production workflows.",80
medgemma-4b-it,medgemma,google,https://huggingface.co/google/medgemma-4b-it,image-text-to-text,2025-05-19,text,text,,Open-weight,,https://huggingface.co/google/medgemma-4b-it,,,"medgemma-4b-it is a high-performance open-weight AI model developed by google, optimized for image-text-to-text applications and production workflows.",80
wav2vec2-xls-r-parlaspeech-hr,wav2vec2,classla,https://huggingface.co/classla/wav2vec2-xls-r-parlaspeech-hr,automatic-speech-recognition,2022-03-02,text,text,,Open-weight,,https://huggingface.co/classla/wav2vec2-xls-r-parlaspeech-hr,,,"wav2vec2-xls-r-parlaspeech-hr is a high-performance open-weight AI model developed by classla, optimized for automatic-speech-recognition applications and production workflows.",80
faster-whisper-large-v3,faster,Systran,https://huggingface.co/Systran/faster-whisper-large-v3,automatic-speech-recognition,2023-11-23,text,text,,Open-weight,,https://huggingface.co/Systran/faster-whisper-large-v3,,,"faster-whisper-large-v3 is a high-performance open-weight AI model developed by Systran, optimized for automatic-speech-recognition applications and production workflows.",80
Qwen3-Coder-30B-A3B-Instruct-FP8,Qwen3,Qwen,https://huggingface.co/Qwen/Qwen3-Coder-30B-A3B-Instruct-FP8,text-generation,2025-07-31,text,text,,Open-weight,,https://huggingface.co/Qwen/Qwen3-Coder-30B-A3B-Instruct-FP8,,,"Qwen3-Coder-30B-A3B-Instruct-FP8 is a high-performance open-weight AI model developed by Qwen, optimized for text-generation applications and production workflows.",80
specter2_base,specter2_base,allenai,https://huggingface.co/allenai/specter2_base,feature-extraction,2023-02-16,text,text,,Open-weight,,https://huggingface.co/allenai/specter2_base,,,"specter2_base is a high-performance open-weight AI model developed by allenai, optimized for feature-extraction applications and production workflows.",80
Qwen3-4B-Instruct-2507-FP8,Qwen3,Qwen,https://huggingface.co/Qwen/Qwen3-4B-Instruct-2507-FP8,text-generation,2025-08-06,text,text,,Open-weight,,https://huggingface.co/Qwen/Qwen3-4B-Instruct-2507-FP8,,,"Qwen3-4B-Instruct-2507-FP8 is a high-performance open-weight AI model developed by Qwen, optimized for text-generation applications and production workflows.",80
gte-small,gte,thenlper,https://huggingface.co/thenlper/gte-small,sentence-similarity,2023-07-27,text,text,,Open-weight,,https://huggingface.co/thenlper/gte-small,,,"gte-small is a high-performance open-weight AI model developed by thenlper, optimized for sentence-similarity applications and production workflows.",80
Anima,Anima,circlestone-labs,https://huggingface.co/circlestone-labs/Anima,General ML,2026-01-29,text,text,,Open-weight,,https://huggingface.co/circlestone-labs/Anima,,,"Anima is a high-performance open-weight AI model developed by circlestone-labs, optimized for General ML applications and production workflows.",80
twitter-xlm-roberta-base-sentiment,twitter,cardiffnlp,https://huggingface.co/cardiffnlp/twitter-xlm-roberta-base-sentiment,text-classification,2022-03-02,text,text,,Open-weight,,https://huggingface.co/cardiffnlp/twitter-xlm-roberta-base-sentiment,,,"twitter-xlm-roberta-base-sentiment is a high-performance open-weight AI model developed by cardiffnlp, optimized for text-classification applications and production workflows.",80
paraphrase-MiniLM-L3-v2,paraphrase,sentence-transformers,https://huggingface.co/sentence-transformers/paraphrase-MiniLM-L3-v2,sentence-similarity,2022-03-02,text,text,,Open-weight,,https://huggingface.co/sentence-transformers/paraphrase-MiniLM-L3-v2,,,"paraphrase-MiniLM-L3-v2 is a high-performance open-weight AI model developed by sentence-transformers, optimized for sentence-similarity applications and production workflows.",80
bm25,bm25,Qdrant,https://huggingface.co/Qdrant/bm25,sentence-similarity,2024-06-13,text,text,,Open-weight,,https://huggingface.co/Qdrant/bm25,,,"bm25 is a high-performance open-weight AI model developed by Qdrant, optimized for sentence-similarity applications and production workflows.",80
1,1,unslothai,https://huggingface.co/unslothai/1,feature-extraction,2024-07-14,text,text,,Open-weight,,https://huggingface.co/unslothai/1,,,"1 is a high-performance open-weight AI model developed by unslothai, optimized for feature-extraction applications and production workflows.",80
tiny-clip-text-2,tiny,peft-internal-testing,https://huggingface.co/peft-internal-testing/tiny-clip-text-2,General ML,2023-09-20,text,text,,Open-weight,,https://huggingface.co/peft-internal-testing/tiny-clip-text-2,,,"tiny-clip-text-2 is a high-performance open-weight AI model developed by peft-internal-testing, optimized for General ML applications and production workflows.",80
resnet18.a3_in1k,resnet18.a3_in1k,timm,https://huggingface.co/timm/resnet18.a3_in1k,image-classification,2023-04-05,text,text,,Open-weight,,https://huggingface.co/timm/resnet18.a3_in1k,,,"resnet18.a3_in1k is a high-performance open-weight AI model developed by timm, optimized for image-classification applications and production workflows.",80
Llama-3.1-8B-Instruct-4bit,Llama,mlx-community,https://huggingface.co/mlx-community/Llama-3.1-8B-Instruct-4bit,text-generation,2025-02-15,text,text,,Open-weight,,https://huggingface.co/mlx-community/Llama-3.1-8B-Instruct-4bit,,,"Llama-3.1-8B-Instruct-4bit is a high-performance open-weight AI model developed by mlx-community, optimized for text-generation applications and production workflows.",80
distiluse-base-multilingual-cased-v1,distiluse,sentence-transformers,https://huggingface.co/sentence-transformers/distiluse-base-multilingual-cased-v1,sentence-similarity,2022-03-02,text,text,,Open-weight,,https://huggingface.co/sentence-transformers/distiluse-base-multilingual-cased-v1,,,"distiluse-base-multilingual-cased-v1 is a high-performance open-weight AI model developed by sentence-transformers, optimized for sentence-similarity applications and production workflows.",80
PP-DocLayoutV3_safetensors,PP,PaddlePaddle,https://huggingface.co/PaddlePaddle/PP-DocLayoutV3_safetensors,object-detection,2026-01-20,text,text,,Open-weight,,https://huggingface.co/PaddlePaddle/PP-DocLayoutV3_safetensors,,,"PP-DocLayoutV3_safetensors is a high-performance open-weight AI model developed by PaddlePaddle, optimized for object-detection applications and production workflows.",80
e5-mistral-7b-instruct-bnb-4bit,e5,gabor-hosu,https://huggingface.co/gabor-hosu/e5-mistral-7b-instruct-bnb-4bit,feature-extraction,2026-01-09,text,text,,Open-weight,,https://huggingface.co/gabor-hosu/e5-mistral-7b-instruct-bnb-4bit,,,"e5-mistral-7b-instruct-bnb-4bit is a high-performance open-weight AI model developed by gabor-hosu, optimized for feature-extraction applications and production workflows.",80
tiny-random-OPTForCausalLM,tiny,peft-internal-testing,https://huggingface.co/peft-internal-testing/tiny-random-OPTForCausalLM,text-generation,2025-11-13,text,text,,Open-weight,,https://huggingface.co/peft-internal-testing/tiny-random-OPTForCausalLM,,,"tiny-random-OPTForCausalLM is a high-performance open-weight AI model developed by peft-internal-testing, optimized for text-generation applications and production workflows.",80
Rax-4.5,Rax,raxcore-dev,https://huggingface.co/raxcore-dev/Rax-4.5,image-text-to-text,2025-11-27,text,text,,Open-weight,,https://huggingface.co/raxcore-dev/Rax-4.5,,,"Rax-4.5 is a high-performance open-weight AI model developed by raxcore-dev, optimized for image-text-to-text applications and production workflows.",80
bert-portuguese-ner,bert,lfcc,https://huggingface.co/lfcc/bert-portuguese-ner,token-classification,2022-03-02,text,text,,Open-weight,,https://huggingface.co/lfcc/bert-portuguese-ner,,,"bert-portuguese-ner is a high-performance open-weight AI model developed by lfcc, optimized for token-classification applications and production workflows.",80
longformer-base-4096,longformer,allenai,https://huggingface.co/allenai/longformer-base-4096,General ML,2022-03-02,text,text,,Open-weight,,https://huggingface.co/allenai/longformer-base-4096,,,"longformer-base-4096 is a high-performance open-weight AI model developed by allenai, optimized for General ML applications and production workflows.",80
w2v-xls-r-uk,w2v,Yehor,https://huggingface.co/Yehor/w2v-xls-r-uk,automatic-speech-recognition,2022-06-08,text,text,,Open-weight,,https://huggingface.co/Yehor/w2v-xls-r-uk,,,"w2v-xls-r-uk is a high-performance open-weight AI model developed by Yehor, optimized for automatic-speech-recognition applications and production workflows.",80
Qwen3-TTS-12Hz-0.6B-CustomVoice,Qwen3,Qwen,https://huggingface.co/Qwen/Qwen3-TTS-12Hz-0.6B-CustomVoice,text-to-speech,2026-01-21,text,text,,Open-weight,,https://huggingface.co/Qwen/Qwen3-TTS-12Hz-0.6B-CustomVoice,,,"Qwen3-TTS-12Hz-0.6B-CustomVoice is a high-performance open-weight AI model developed by Qwen, optimized for text-to-speech applications and production workflows.",80
UAE-Large-V1,UAE,WhereIsAI,https://huggingface.co/WhereIsAI/UAE-Large-V1,feature-extraction,2023-12-04,text,text,,Open-weight,,https://huggingface.co/WhereIsAI/UAE-Large-V1,,,"UAE-Large-V1 is a high-performance open-weight AI model developed by WhereIsAI, optimized for feature-extraction applications and production workflows.",80
gte-large-en-v1.5,gte,Alibaba-NLP,https://huggingface.co/Alibaba-NLP/gte-large-en-v1.5,sentence-similarity,2024-04-20,text,text,,Open-weight,,https://huggingface.co/Alibaba-NLP/gte-large-en-v1.5,,,"gte-large-en-v1.5 is a high-performance open-weight AI model developed by Alibaba-NLP, optimized for sentence-similarity applications and production workflows.",80
gemma-4-12B-it-qat-w4a16-ct,gemma,google,https://huggingface.co/google/gemma-4-12B-it-qat-w4a16-ct,any-to-any,2026-06-05,text,text,,Open-weight,,https://huggingface.co/google/gemma-4-12B-it-qat-w4a16-ct,,,"gemma-4-12B-it-qat-w4a16-ct is a high-performance open-weight AI model developed by google, optimized for any-to-any applications and production workflows.",80
text2vec-base-chinese,text2vec,shibing624,https://huggingface.co/shibing624/text2vec-base-chinese,sentence-similarity,2022-03-02,text,text,,Open-weight,,https://huggingface.co/shibing624/text2vec-base-chinese,,,"text2vec-base-chinese is a high-performance open-weight AI model developed by shibing624, optimized for sentence-similarity applications and production workflows.",80
wav2vec2-xlsr-nepali,wav2vec2,gagan3012,https://huggingface.co/gagan3012/wav2vec2-xlsr-nepali,automatic-speech-recognition,2022-03-02,text,text,,Open-weight,,https://huggingface.co/gagan3012/wav2vec2-xlsr-nepali,,,"wav2vec2-xlsr-nepali is a high-performance open-weight AI model developed by gagan3012, optimized for automatic-speech-recognition applications and production workflows.",80
DeepSeek-V3,DeepSeek,deepseek-ai,https://huggingface.co/deepseek-ai/DeepSeek-V3,text-generation,2024-12-25,text,text,,Open-weight,,https://huggingface.co/deepseek-ai/DeepSeek-V3,,,"DeepSeek-V3 is a high-performance open-weight AI model developed by deepseek-ai, optimized for text-generation applications and production workflows.",80
pythia-70m-deduped,pythia,EleutherAI,https://huggingface.co/EleutherAI/pythia-70m-deduped,text-generation,2023-02-13,text,text,,Open-weight,,https://huggingface.co/EleutherAI/pythia-70m-deduped,,,"pythia-70m-deduped is a high-performance open-weight AI model developed by EleutherAI, optimized for text-generation applications and production workflows.",80
nb-wav2vec2-1b-bokmaal-v2,nb,NbAiLab,https://huggingface.co/NbAiLab/nb-wav2vec2-1b-bokmaal-v2,automatic-speech-recognition,2024-02-02,text,text,,Open-weight,,https://huggingface.co/NbAiLab/nb-wav2vec2-1b-bokmaal-v2,,,"nb-wav2vec2-1b-bokmaal-v2 is a high-performance open-weight AI model developed by NbAiLab, optimized for automatic-speech-recognition applications and production workflows.",80
stable-diffusion-safety-checker,stable,CompVis,https://huggingface.co/CompVis/stable-diffusion-safety-checker,General ML,2022-08-22,text,text,,Open-weight,,https://huggingface.co/CompVis/stable-diffusion-safety-checker,,,"stable-diffusion-safety-checker is a high-performance open-weight AI model developed by CompVis, optimized for General ML applications and production workflows.",80
bge-micro-v2,bge,TaylorAI,https://huggingface.co/TaylorAI/bge-micro-v2,sentence-similarity,2023-10-11,text,text,,Open-weight,,https://huggingface.co/TaylorAI/bge-micro-v2,,,"bge-micro-v2 is a high-performance open-weight AI model developed by TaylorAI, optimized for sentence-similarity applications and production workflows.",80
BiRefNet,BiRefNet,ZhengPeng7,https://huggingface.co/ZhengPeng7/BiRefNet,image-segmentation,2024-07-12,text,text,,Open-weight,,https://huggingface.co/ZhengPeng7/BiRefNet,,,"BiRefNet is a high-performance open-weight AI model developed by ZhengPeng7, optimized for image-segmentation applications and production workflows.",80
Qwen2.5-1.5B,Qwen2.5,Qwen,https://huggingface.co/Qwen/Qwen2.5-1.5B,text-generation,2024-09-15,text,text,,Open-weight,,https://huggingface.co/Qwen/Qwen2.5-1.5B,,,"Qwen2.5-1.5B is a high-performance open-weight AI model developed by Qwen, optimized for text-generation applications and production workflows.",80
parakeet-ctc-1.1b,parakeet,nvidia,https://huggingface.co/nvidia/parakeet-ctc-1.1b,automatic-speech-recognition,2023-12-28,text,text,,Open-weight,,https://huggingface.co/nvidia/parakeet-ctc-1.1b,,,"parakeet-ctc-1.1b is a high-performance open-weight AI model developed by nvidia, optimized for automatic-speech-recognition applications and production workflows.",80
albert-base-v2,albert,albert,https://huggingface.co/albert/albert-base-v2,fill-mask,2022-03-02,text,text,,Open-weight,,https://huggingface.co/albert/albert-base-v2,,,"albert-base-v2 is a high-performance open-weight AI model developed by albert, optimized for fill-mask applications and production workflows.",80
e5-base-v2,e5,intfloat,https://huggingface.co/intfloat/e5-base-v2,sentence-similarity,2023-05-19,text,text,,Open-weight,,https://huggingface.co/intfloat/e5-base-v2,,,"e5-base-v2 is a high-performance open-weight AI model developed by intfloat, optimized for sentence-similarity applications and production workflows.",80
Ornith-1.5-35B-A3B-NVFP4,Ornith,ornith-ai,https://huggingface.co/ornith-ai/Ornith-1.5-35B-A3B-NVFP4,text-generation,2026-08-18,text,text,,Open-weight,,https://huggingface.co/ornith-ai/Ornith-1.5-35B-A3B-NVFP4,,,"Ornith-1.5-35B-A3B-NVFP4 is a high-performance open-weight AI model developed by ornith-ai, optimized for text-generation applications and production workflows.",80
camembert-base,camembert,almanach,https://huggingface.co/almanach/camembert-base,fill-mask,2022-03-02,text,text,,Open-weight,,https://huggingface.co/almanach/camembert-base,,,"camembert-base is a high-performance open-weight AI model developed by almanach, optimized for fill-mask applications and production workflows.",80
siglip2-so400m-patch14-384,siglip2,google,https://huggingface.co/google/siglip2-so400m-patch14-384,zero-shot-image-classification,2025-02-17,text,text,,Open-weight,,https://huggingface.co/google/siglip2-so400m-patch14-384,,,"siglip2-so400m-patch14-384 is a high-performance open-weight AI model developed by google, optimized for zero-shot-image-classification applications and production workflows.",80
OLMo-2-0425-1B,OLMo,allenai,https://huggingface.co/allenai/OLMo-2-0425-1B,text-generation,2025-04-17,text,text,,Open-weight,,https://huggingface.co/allenai/OLMo-2-0425-1B,,,"OLMo-2-0425-1B is a high-performance open-weight AI model developed by allenai, optimized for text-generation applications and production workflows.",80
vit-base-nsfw-detector,vit,AdamCodd,https://huggingface.co/AdamCodd/vit-base-nsfw-detector,image-classification,2024-01-03,text,text,,Open-weight,,https://huggingface.co/AdamCodd/vit-base-nsfw-detector,,,"vit-base-nsfw-detector is a high-performance open-weight AI model developed by AdamCodd, optimized for image-classification applications and production workflows.",80
wavlm-base-plus,wavlm,microsoft,https://huggingface.co/microsoft/wavlm-base-plus,feature-extraction,2022-03-02,text,text,,Open-weight,,https://huggingface.co/microsoft/wavlm-base-plus,,,"wavlm-base-plus is a high-performance open-weight AI model developed by microsoft, optimized for feature-extraction applications and production workflows.",80
DeepSeek-R1-0528-Qwen3-8B,DeepSeek,deepseek-ai,https://huggingface.co/deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,text-generation,2025-05-29,text,text,,Open-weight,,https://huggingface.co/deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,,,"DeepSeek-R1-0528-Qwen3-8B is a high-performance open-weight AI model developed by deepseek-ai, optimized for text-generation applications and production workflows.",80
GLM-5.2,GLM,zai-org,https://huggingface.co/zai-org/GLM-5.2,text-generation,2026-06-16,text,text,,Open-weight,,https://huggingface.co/zai-org/GLM-5.2,,,"GLM-5.2 is a high-performance open-weight AI model developed by zai-org, optimized for text-generation applications and production workflows.",80
wav2vec2-large-xlsr-korean,wav2vec2,kresnik,https://huggingface.co/kresnik/wav2vec2-large-xlsr-korean,automatic-speech-recognition,2022-03-02,text,text,,Open-weight,,https://huggingface.co/kresnik/wav2vec2-large-xlsr-korean,,,"wav2vec2-large-xlsr-korean is a high-performance open-weight AI model developed by kresnik, optimized for automatic-speech-recognition applications and production workflows.",80
DeepSeek-OCR-2,DeepSeek,deepseek-ai,https://huggingface.co/deepseek-ai/DeepSeek-OCR-2,image-text-to-text,2026-01-27,text,text,,Open-weight,,https://huggingface.co/deepseek-ai/DeepSeek-OCR-2,,,"DeepSeek-OCR-2 is a high-performance open-weight AI model developed by deepseek-ai, optimized for image-text-to-text applications and production workflows.",80
jina-embeddings-v2-small-en,jina,jinaai,https://huggingface.co/jinaai/jina-embeddings-v2-small-en,feature-extraction,2023-09-27,text,text,,Open-weight,,https://huggingface.co/jinaai/jina-embeddings-v2-small-en,,,"jina-embeddings-v2-small-en is a high-performance open-weight AI model developed by jinaai, optimized for feature-extraction applications and production workflows.",80
F5-TTS,F5,SWivid,https://huggingface.co/SWivid/F5-TTS,text-to-speech,2024-10-07,text,text,,Open-weight,,https://huggingface.co/SWivid/F5-TTS,,,"F5-TTS is a high-performance open-weight AI model developed by SWivid, optimized for text-to-speech applications and production workflows.",80
DeepSeek-V3-0324,DeepSeek,deepseek-ai,https://huggingface.co/deepseek-ai/DeepSeek-V3-0324,text-generation,2025-03-24,text,text,,Open-weight,,https://huggingface.co/deepseek-ai/DeepSeek-V3-0324,,,"DeepSeek-V3-0324 is a high-performance open-weight AI model developed by deepseek-ai, optimized for text-generation applications and production workflows.",80
Qwen3.6-35B-A3B-abliterated-v4,Qwen3.6,Bahushruth,https://huggingface.co/Bahushruth/Qwen3.6-35B-A3B-abliterated-v4,text-generation,2026-06-11,text,text,,Open-weight,,https://huggingface.co/Bahushruth/Qwen3.6-35B-A3B-abliterated-v4,,,"Qwen3.6-35B-A3B-abliterated-v4 is a high-performance open-weight AI model developed by Bahushruth, optimized for text-generation applications and production workflows.",80
Llama-3.3-70B-Instruct,Llama,meta-llama,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,text-generation,2024-11-26,text,text,,Open-weight,,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,,,"Llama-3.3-70B-Instruct is a high-performance open-weight AI model developed by meta-llama, optimized for text-generation applications and production workflows.",80
tiny-random-LlamaForCausalLM,tiny,trl-internal-testing,https://huggingface.co/trl-internal-testing/tiny-random-LlamaForCausalLM,text-generation,2023-03-29,text,text,,Open-weight,,https://huggingface.co/trl-internal-testing/tiny-random-LlamaForCausalLM,,,"tiny-random-LlamaForCausalLM is a high-performance open-weight AI model developed by trl-internal-testing, optimized for text-generation applications and production workflows.",80
qwen3-4b-base-dapo-v4,qwen3,ReliquaryForge,https://huggingface.co/ReliquaryForge/qwen3-4b-base-dapo-v4,text-generation,2026-08-18,text,text,,Open-weight,,https://huggingface.co/ReliquaryForge/qwen3-4b-base-dapo-v4,,,"qwen3-4b-base-dapo-v4 is a high-performance open-weight AI model developed by ReliquaryForge, optimized for text-generation applications and production workflows.",80
embedding,embedding,pyannote,https://huggingface.co/pyannote/embedding,General ML,2022-03-02,text,text,,Open-weight,,https://huggingface.co/pyannote/embedding,,,"embedding is a high-performance open-weight AI model developed by pyannote, optimized for General ML applications and production workflows.",80
repeat,repeat,unslothai,https://huggingface.co/unslothai/repeat,feature-extraction,2024-07-07,text,text,,Open-weight,,https://huggingface.co/unslothai/repeat,,,"repeat is a high-performance open-weight AI model developed by unslothai, optimized for feature-extraction applications and production workflows.",80
